location,campus,date,day_of_week,meal_period,category,item
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,GRILLED CHICKEN MONTREAL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,PEPPERONI PIZZA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,ALFREDO SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,BABY SPINACH
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,BROCCOLI
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,CANOLA OIL
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,CHOPPED GARLIC
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,DICED TOFU
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,FRESH CHICKEN STRIPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,MARINARA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,OLIVE AND CANOLA OIL BLEND
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,PARMESAN CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,PENNE  PASTA
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,PESTO
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,PINK PASTA SAUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,PORK SAUSAGE CRUMBLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,RED ONION
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,SHREDDED MOZZARELLA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,SHRIMP
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,SLICED MUSHROOMS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,WHOLE WHEAT PENNE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,CTO MASTER,BUILD YOUR OWN BURGERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,SPRING MIX GREENS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,CHOPPED ROMAINE LETTUCE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,BABY SPINACH
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,SHREDDED RED CABBAGE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,CHERRY TOMATOES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,TOMATO WEDGES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,CUCUMBERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,RED ONION
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,BROCCOLI FLORETS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,CAULIFLOWER FLORETS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,SLICED MUSHROOMS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,SHREDDED CARROTS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,CHOPPED SWEET RED PEPPERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,BABY CORN
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,CORN KERNELS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,SLICED BEETS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,ARTICHOKE HEARTS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,CROUTONS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,HARDBOILED EGGS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,DICED TOFU
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,WHITE CANNELLINI BEAN
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,KIDNEY BEANS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,CHICKPEAS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,SEASONED BLACK BEANS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,SHREDDED CHEDDAR  CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,SHREDDED MOZZARELLA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,CRUMBLED FETA CHEESE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,KALAMATA OLIVES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,WHOLE BLACK PITTED OLIVES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,RIPE SLICED OLIVES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,PICKLE CHIPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,PEPPERONCINI PEPPERS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,MARINATED ARTICHOKE HEARTS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD BAR,WASABI PEAS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD DRESSINGS,OLIVE AND CANOLA OIL BLEND
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD DRESSINGS,BALSAMIC VINEGAR
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD DRESSINGS,CAESAR DRESSING
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD DRESSINGS,GOLDEN ITALIAN DRESSING
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD DRESSINGS,RANCH DRESSING
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD DRESSINGS,RASPBERRY VINAGRETTE DRESSING
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD DRESSINGS,BALSAMIC VINAIGRETTE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,SALAD DRESSINGS,BLUE CHEESE DRESSING
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,GRANNY SMITH APPLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,RED DELICIOUS APPLES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,BANANAS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,WHOLE ORANGES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,RED GRAPEFRUIT
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,STRAWBERRIES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,GREEN SEEDLESS GRAPES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,RED SEEDLESS  GRAPES
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,WATERMELON
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,CUT HONEYDEW MELON
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,CUT PINEAPPLE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,FRESH FRUIT,CUT CANTELOUPE
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,BREADS,ENGLISH MUFFIN
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,BREADS,PANINI BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,BREADS,PITA BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,BREADS,SLICED PUMPERNICKEL BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,BREADS,SLICED RYE BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,BREADS,SLICED WHOLE WHEAT BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,BREADS,SLICED WHITE BREAD
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,BREADS,VARIETY WRAPS
Busch Dining Hall,Busch,2025-10-05,Sunday,Dinner,BREADS,MEDIUM KAISER ROLL
